AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,25.00,26.99,22.22,25.00,33.93,50.25,23.00,38.08
25-29,18.75,30.80,26.32,0.00,45.45,51.35,23.03,40.56
30-34,29.41,40.91,23.81,0.00,26.92,60.73,35.40,50.47
35-39,42.11,51.17,11.11,66.67,70.00,65.46,34.62,58.14
40-44,41.18,59.10,27.78,0.00,50.00,68.71,46.74,63.70
45-49,44.44,61.20,52.63,0.00,56.25,72.21,43.88,67.12
50-54,36.84,61.11,37.50,50.00,70.00,74.04,49.07,68.21
55-59,57.14,68.08,53.85,0.00,57.14,78.87,37.11,73.24
60-64,52.63,68.90,57.14,50.00,85.71,80.20,47.50,75.11
65-OVER,60.00,73.70,45.45,50.00,60.00,80.39,53.67,77.68
TOTAL,43.48,54.54,33.02,28.57,47.96,70.99,36.81,63.28
