AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
25-29,0.0,30.77,15.0,0.0,27.27,45.86,17.14,38.85
30-34,0.0,35.5,22.22,0.0,16.67,54.14,36.0,47.45
35-39,0.0,37.75,37.5,0.0,60.0,57.28,37.5,51.09
40-44,25.0,54.19,10.0,50.0,25.0,61.74,42.86,58.22
45-49,25.0,51.54,30.0,50.0,33.33,65.83,37.93,60.3
50-54,50.0,56.2,25.0,0.0,60.0,69.27,43.33,63.7
55-59,66.67,71.31,25.0,0.0,50.0,67.94,44.0,67.69
60-64,50.0,66.09,33.33,0.0,50.0,70.45,57.14,68.53
65-OVER,33.33,74.08,33.33,0.0,200.0,74.21,49.06,73.35
TOTAL,26.83,54.99,23.17,33.33,41.46,65.11,40.3,61.01
