PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
SYLVANIA,0.00,41.00,47.00,0.00,2.00,2.00,0.00,1.00,0.00,0.00,7.00,4.00,0.00,8.00,5.00,0.00,361.0,263.0,0.00,273.0,213.0,1227.0
HUNTERS,0.00,21.00,11.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,143.0,145.0,0.00,75.00,46.00,444.0
NEWINGTON,0.00,44.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,311.0,301.0,0.00,190.0,160.0,1063.0
JENK HILL FIRE STA,0.00,34.00,51.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,3.00,1.00,0.00,4.00,3.00,0.00,238.0,223.0,0.00,306.0,249.0,1116.0
ROCKY FORD,0.00,6.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,187.0,166.0,0.00,63.00,56.00,494.0
BAY BRANCH,0.00,37.00,32.00,0.00,2.00,2.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,368.0,352.0,0.00,50.00,33.00,881.0
HILTONIA,0.00,29.00,41.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,212.0,179.0,0.00,244.0,179.0,887.0
SCREVEN REC. DEPT.,0.00,9.00,14.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,73.00,73.00,0.00,114.0,95.00,381.0
GREENHILL CHURCH,0.00,30.00,28.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,323.0,309.0,0.00,86.00,71.00,851.0
SR CITIZENS CENTER,0.00,39.00,37.00,0.00,2.00,1.00,0.00,2.00,0.00,0.00,2.00,1.00,0.00,2.00,2.00,0.00,184.0,169.0,1.00,427.0,270.0,1139.0
JACKSON FIRE STATION,0.00,12.00,14.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,141.0,144.0,0.00,35.00,33.00,381.0
FOY'S STORE,0.00,6.00,12.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,31.00,0.00,83.00,81.00,257.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,3.00
TOTAL,0.00,308.0,353.0,0.00,11.00,13.00,0.00,6.00,1.00,0.00,16.00,11.00,0.00,17.00,12.00,3.00,2583.0,2355.0,1.00,1948.0,1486.0,9124.0
