AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,35.29,41.67,45.76,33.33,50.00,43.70,18.04,39.75
25-29,0.00,17.86,23.33,0.00,0.00,40.11,30.23,36.90
30-34,20.00,35.71,0.00,0.00,20.00,52.09,38.57,49.04
35-39,40.00,17.65,50.00,0.00,50.00,58.13,41.56,55.59
40-44,25.00,42.11,47.06,0.00,60.00,66.91,28.36,62.85
45-49,40.00,30.00,22.22,0.00,40.00,66.85,37.88,63.16
50-54,57.14,56.25,30.77,0.00,100.0,69.25,40.58,66.51
55-59,50.00,38.89,60.00,0.00,50.00,71.76,36.99,68.38
60-64,45.45,66.67,25.00,0.00,71.43,74.71,35.19,71.65
65-OVER,10.00,66.67,60.00,0.00,50.00,76.04,42.24,73.58
TOTAL,29.03,43.05,37.06,7.69,49.06,64.41,32.79,60.53
