AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,14.29,21.57,25.00,66.67,44.64,30.00,37.80
25-29,0.00,0.00,25.00,0.00,0.00,40.29,18.75,34.74
30-34,0.00,16.67,8.33,0.00,0.00,50.65,37.50,45.50
35-39,0.00,42.86,25.00,0.00,100.0,61.07,33.33,58.17
40-44,0.00,33.33,16.67,0.00,0.00,57.86,40.00,52.33
45-49,0.00,50.00,75.00,100.0,50.00,61.87,33.33,60.61
50-54,0.00,35.71,0.00,0.00,25.00,63.36,55.56,56.63
55-59,0.00,83.33,20.00,0.00,0.00,69.68,25.00,66.67
60-64,100.0,70.59,0.00,0.00,50.00,67.57,28.57,65.91
65-OVER,0.00,76.19,50.00,0.00,100.0,67.96,18.18,67.06
TOTAL,25.00,50.00,23.70,40.00,55.56,59.69,31.30,55.15
