AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,32.90,32.97,36.40,37.04,33.51,40.95,20.27,34.46
25-29,20.00,32.04,34.42,25.00,37.84,38.14,22.03,34.09
30-34,26.67,37.77,34.50,46.15,43.02,45.73,30.89,41.50
35-39,28.43,44.50,40.46,35.71,48.48,52.97,34.92,48.26
40-44,33.33,52.32,44.86,57.14,39.08,59.40,37.23,54.43
45-49,40.00,56.94,44.44,57.14,51.52,64.53,38.33,59.28
50-54,34.15,58.59,45.15,50.00,61.73,67.63,41.10,62.11
55-59,43.64,64.57,48.47,61.54,55.13,70.60,40.05,65.37
60-64,47.13,68.12,40.99,75.00,67.86,74.60,40.98,69.38
65-OVER,45.15,70.38,42.80,75.00,64.77,75.02,52.32,71.75
TOTAL,35.44,51.37,38.94,49.23,47.23,62.47,34.15,55.59
