AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,38.46,19.87,30.00,50.00,25.00,36.62,19.10,31.84
25-29,0.00,22.90,19.05,0.00,23.08,32.43,20.83,29.52
30-34,30.00,25.19,27.27,75.00,28.57,41.17,25.97,38.30
35-39,62.50,39.47,40.00,0.00,0.00,45.37,22.97,43.27
40-44,60.00,47.15,54.55,0.00,25.00,52.00,31.11,49.87
45-49,54.55,49.26,33.33,0.00,66.67,58.11,26.37,54.81
50-54,25.00,48.00,60.00,0.00,16.67,61.55,32.94,58.05
55-59,50.00,50.37,50.00,50.00,75.00,65.09,33.33,61.87
60-64,54.55,69.23,71.43,50.00,40.00,70.18,29.63,67.77
65-OVER,42.86,57.78,50.00,100.0,85.71,69.55,43.03,67.65
TOTAL,43.62,43.70,38.02,50.00,32.98,56.98,27.54,53.33
