PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
88888,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,6.250,00000,00000,4.840,0.970,2.150
99999,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
AA,00000,46.62,35.34,00000,52.27,41.67,00000,10000,00000,00000,45.45,57.14,00000,54.17,45.16,00000,72.44,67.09,00000,66.39,53.87,58.96
AB,00000,66.94,57.72,00000,63.16,57.14,00000,00000,00000,00000,55.56,60.87,00000,80000,66.67,00000,68.83,68.99,00000,69.39,52.38,67.77
AD,00000,60.82,56000,00000,72.73,80000,00000,00000,10000,00000,65.38,52.63,00000,74.07,52.63,00000,75.02,74.82,00000,71.88,80.00,73.30
AE,00000,63.27,59.30,00000,59.26,64.29,00000,00000,00000,00000,84.21,50000,00000,84.21,85000,00000,79.86,77.42,00000,77.04,66.38,76.71
AF,10000,41.58,17.43,00000,23.08,35.29,00000,50000,10000,00000,45.45,50000,00000,36.36,25000,00000,57.89,53.47,00000,53.17,38.31,45.58
AG,00000,60.31,59.42,00000,78.57,63.16,00000,10000,00000,00000,62.50,54.55,00000,72.73,69.70,00000,74.78,72.22,00000,71.28,60.00,71.14
AH,00000,45.27,52.60,00000,65.12,57.89,00000,33.33,10000,00000,64.29,56.76,00000,49.07,53.94,00000,65.75,65.06,00000,67.16,57.14,61.63
AI,00000,61.84,48.39,00000,66.67,62.86,00000,50000,00000,00000,67.65,59.26,00000,51.16,68000,00000,71.75,69.90,00000,68.36,49.70,66.52
BB,50000,66.34,55.45,00000,66.67,67.86,00000,50000,10000,00000,75000,57.89,00000,71.43,82.76,10000,75.38,72.37,00000,63.53,48.30,66.85
