AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,32.35,27.15,32.20,38.46,24.00,36.13,23.24,31.85
25-29,12.50,35.29,27.42,9.090,27.27,39.61,27.12,36.48
30-34,32.14,44.54,49.18,33.33,56.67,46.93,31.25,44.71
35-39,57.14,55.82,47.06,0.00,48.15,52.84,38.63,51.44
40-44,48.00,63.05,44.74,28.57,42.11,59.88,42.00,57.45
45-49,54.55,62.45,39.13,44.44,54.17,63.40,41.24,60.37
50-54,62.50,65.99,56.06,33.33,53.33,67.90,49.45,65.55
55-59,73.33,69.72,55.81,50.00,56.00,72.39,40.24,68.96
60-64,50.00,74.57,66.67,75.00,66.67,73.34,47.04,70.90
65-OVER,46.43,73.16,46.43,44.44,50.00,75.46,52.96,73.08
TOTAL,44.68,56.19,43.56,34.72,43.15,60.20,36.73,56.41
