AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,40.00,27.57,25.69,10.00,38.30,35.26,20.68,30.21
25-29,16.67,31.00,25.00,0.00,25.00,35.51,23.42,32.28
30-34,36.00,38.83,25.00,16.67,30.56,42.83,31.68,39.89
35-39,29.41,48.02,40.00,20.00,42.86,49.59,31.40,47.29
40-44,19.23,54.56,34.69,50.00,44.00,56.28,36.17,53.75
45-49,57.14,57.96,39.22,50.00,64.71,60.37,33.49,57.67
50-54,55.17,59.90,43.14,66.67,58.82,64.88,35.19,61.13
55-59,47.37,63.10,54.84,0.00,72.00,66.51,36.84,63.48
60-64,62.50,65.90,58.33,75.00,69.57,74.00,46.41,70.01
65-OVER,64.00,68.50,52.17,44.44,63.33,73.88,51.94,71.55
TOTAL,45.60,51.03,35.07,29.17,47.50,60.28,33.60,54.97
