AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,66.67,36.01,29.63,25.0,53.33,44.62,21.89,40.46
25-29,42.86,45.17,26.67,0.0,20.0,40.76,23.44,40.82
30-34,66.67,56.77,40.0,0.0,20.0,52.72,31.37,52.67
35-39,55.56,62.32,27.27,100.0,40.0,58.91,25.86,58.32
40-44,66.67,63.25,42.86,100.0,75.0,66.61,33.33,65.01
45-49,54.55,70.28,85.71,100.0,42.86,72.71,28.3,70.63
50-54,60.0,77.54,50.0,66.67,100.0,76.54,26.67,75.23
55-59,50.0,77.04,75.0,0.0,80.0,74.8,20.83,73.91
60-64,40.0,78.1,71.43,50.0,50.0,79.13,10.26,76.91
65-OVER,45.45,80.92,72.73,75.0,100.0,79.52,16.48,78.27
TOTAL,52.56,66.46,47.01,64.0,48.39,66.79,23.09,64.98
