AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,11.11,22.67,29.03,0.00,22.22,39.72,17.23,27.70
25-29,0.00,30.90,26.92,33.33,16.67,42.68,19.54,34.49
30-34,0.00,37.45,18.18,0.00,0.00,54.18,32.14,43.58
35-39,60.00,44.95,50.00,0.00,33.33,57.63,23.64,49.75
40-44,0.00,51.56,40.00,50.00,0.00,61.59,26.67,55.12
45-49,60.00,57.61,50.00,0.00,50.00,68.24,22.00,61.11
50-54,16.67,62.34,12.50,0.00,33.33,70.14,20.37,63.64
55-59,100.0,65.30,40.00,0.00,33.33,71.38,39.39,66.83
60-64,50.00,65.39,50.00,100.0,100.0,76.22,37.93,69.54
65-OVER,71.43,66.51,28.57,0.00,100.0,74.54,35.97,69.88
TOTAL,35.71,51.31,32.23,40.00,28.95,65.05,25.77,56.06
