AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,28.57,27.97,13.33,0.00,16.67,43.71,15.15,35.49
25-29,0.00,27.94,21.88,0.00,0.00,39.33,12.50,34.78
30-34,0.00,33.94,34.62,0.00,50.00,51.68,23.08,47.01
35-39,50.00,45.28,38.46,0.00,33.33,51.83,36.84,49.84
40-44,0.00,44.04,33.33,0.00,50.00,64.39,28.57,58.91
45-49,50.00,56.98,16.67,0.00,50.00,63.64,14.81,60.11
50-54,0.00,54.64,14.29,100.0,100.0,66.90,33.33,63.53
55-59,0.00,54.92,50.00,0.00,0.00,72.23,29.63,66.98
60-64,100.0,68.64,33.33,0.00,50.00,73.99,33.33,72.03
65-OVER,0.00,70.08,41.67,0.00,0.00,74.54,31.43,72.75
TOTAL,28.57,50.51,25.13,14.29,36.00,62.58,21.91,57.93
