AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
25-29,0.0,34.56,13.33,0.0,0.0,43.41,18.87,38.27
30-34,0.0,28.57,27.27,0.0,100.0,53.93,41.46,45.29
35-39,0.0,40.53,62.5,0.0,100.0,58.13,25.58,50.55
40-44,40.0,44.54,73.33,0.0,0.0,66.46,31.03,58.04
45-49,37.5,58.68,25.0,66.67,80.0,68.53,38.0,63.89
50-54,28.57,54.17,25.0,0.0,50.0,72.99,50.0,66.42
55-59,75.0,62.97,57.14,0.0,40.0,72.12,66.67,69.11
60-64,50.0,66.76,60.0,100.0,33.33,76.98,39.02,72.28
65-OVER,33.33,68.24,85.71,0.0,80.0,77.2,64.04,74.91
TOTAL,31.82,53.82,45.24,75.0,45.45,69.3,43.47,63.74
