AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
25-29,0.0,26.02,16.67,0.0,0.0,24.23,18.52,23.63
30-34,50.0,38.58,40.0,0.0,66.67,30.35,26.83,32.5
35-39,0.0,39.22,16.67,100.0,37.5,44.64,29.55,41.47
40-44,60.0,36.08,25.0,0.0,0.0,47.95,33.33,43.66
45-49,0.0,55.81,25.0,0.0,100.0,54.87,45.45,53.75
50-54,0.0,64.76,50.0,100.0,50.0,55.56,37.93,56.37
55-59,0.0,58.82,50.0,0.0,33.33,56.94,55.56,56.97
60-64,25.0,67.59,50.0,0.0,0.0,64.95,59.09,64.32
65-OVER,33.33,62.86,20.0,0.0,33.33,68.66,46.67,65.79
TOTAL,26.92,50.66,31.58,30.0,33.33,51.4,37.09,49.7
