AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,60.00,23.26,28.57,66.67,37.50,44.98,16.45,39.19
25-29,12.50,9.090,21.43,50.00,37.50,41.07,29.17,36.74
30-34,0.00,22.08,27.27,0.00,33.33,48.96,36.19,44.65
35-39,50.00,21.88,54.55,100.0,25.00,62.06,36.27,56.40
40-44,100.0,41.82,33.33,50.00,66.67,62.83,35.58,58.60
45-49,0.00,46.00,40.00,0.00,0.00,64.96,43.56,61.66
50-54,37.50,60.27,0.00,100.0,50.00,66.44,46.15,63.77
55-59,0.00,57.43,100.0,0.00,33.33,68.03,33.33,63.81
60-64,50.00,68.24,0.00,0.00,50.00,69.01,47.83,67.23
65-OVER,20.00,62.00,66.67,0.00,66.67,73.80,40.25,70.78
TOTAL,31.58,45.64,30.77,69.23,42.86,62.83,35.23,58.63
