AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
25-29,23.26,26.63,34.34,50.0,34.55,35.19,24.23,32.81
30-34,27.59,42.86,42.97,44.44,31.58,41.98,33.57,40.77
35-39,40.0,41.14,43.74,50.0,45.24,51.64,38.62,48.03
40-44,29.27,44.79,43.81,50.0,33.33,57.04,42.86,52.74
45-49,54.05,54.79,47.03,50.0,59.46,62.45,46.1,58.78
50-54,45.0,50.28,43.73,50.0,63.64,66.54,40.84,61.07
55-59,50.0,59.63,48.15,0.0,50.0,69.97,47.9,65.99
60-64,44.44,71.2,42.74,25.0,47.37,74.12,51.54,70.06
65-OVER,53.42,77.29,43.51,37.5,79.41,73.2,48.44,70.79
TOTAL,41.59,54.66,41.84,42.11,47.56,62.79,39.73,57.66
