AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,29.63,30.40,37.39,60.00,34.00,38.97,22.02,33.16
25-29,23.21,25.13,37.20,0.00,22.50,34.78,20.99,30.93
30-34,24.49,37.05,38.57,0.00,36.36,42.93,28.52,39.92
35-39,28.57,43.10,34.68,28.57,28.57,50.27,30.00,46.56
40-44,40.00,45.25,46.05,100.0,25.00,57.89,31.34,53.31
45-49,61.11,53.06,44.16,0.00,47.37,62.64,37.86,58.98
50-54,60.00,54.75,41.98,60.00,26.67,64.67,37.16,61.09
55-59,28.89,62.60,45.45,66.67,30.77,69.00,38.94,65.47
60-64,44.44,64.18,50.00,100.0,37.50,73.30,38.86,70.07
65-OVER,43.86,67.97,44.19,57.14,53.85,72.37,46.76,70.58
TOTAL,37.39,49.78,39.84,40.00,32.76,60.47,29.71,55.38
