AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,25.13,23.76,0.00,19.23,44.73,12.13,30.68
25-29,0.00,25.27,20.97,0.00,21.43,45.66,16.97,34.86
30-34,0.00,35.16,23.40,0.00,45.45,55.33,16.41,44.37
35-39,42.86,41.88,24.32,0.00,22.22,61.02,17.54,50.57
40-44,14.29,47.54,21.43,0.00,33.33,62.75,22.35,54.51
45-49,80.00,51.67,40.00,0.00,50.00,69.19,27.27,61.69
50-54,50.00,54.66,22.22,0.00,62.50,70.69,22.89,62.84
55-59,0.00,57.46,6.670,0.00,50.00,73.43,30.49,66.13
60-64,22.22,64.12,33.33,0.00,50.00,76.32,27.43,68.74
65-OVER,78.57,64.47,42.11,0.00,46.67,76.46,31.25,71.84
TOTAL,37.88,47.50,24.73,0.00,35.90,66.67,20.05,56.61
