AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,46.67,31.86,34.00,0.00,26.67,52.25,25.57,38.34
25-29,21.05,27.68,27.59,100.0,22.22,44.85,21.82,33.69
30-34,28.57,40.13,16.00,0.00,33.33,53.36,34.04,44.39
35-39,66.67,47.11,28.57,0.00,33.33,62.42,28.85,51.89
40-44,28.57,55.84,33.33,0.00,70.00,64.44,45.24,58.45
45-49,66.67,59.52,25.00,100.0,100.0,70.86,49.12,63.49
50-54,83.33,64.03,30.00,0.00,77.78,76.40,43.90,69.05
55-59,30.77,63.96,33.33,100.0,50.00,79.02,41.86,69.71
60-64,57.14,73.15,50.00,0.00,62.50,81.59,29.55,75.87
65-OVER,41.67,70.17,31.25,0.00,40.00,76.76,53.97,73.68
TOTAL,44.23,53.50,29.76,50.00,47.19,69.60,35.16,59.91
