AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,30.00,36.03,34.38,0.00,46.67,49.23,26.32,43.70
25-29,16.67,49.43,27.78,0.00,0.00,45.78,31.15,45.04
30-34,33.33,52.76,42.86,0.00,100.0,61.13,40.00,58.23
35-39,33.33,57.48,81.82,100.0,25.00,68.47,35.94,63.93
40-44,66.67,61.46,27.27,0.00,0.00,77.28,40.54,71.69
45-49,60.00,70.64,66.67,100.0,100.0,76.56,57.14,74.83
50-54,50.00,73.23,37.50,100.0,33.33,78.49,55.81,76.13
55-59,55.56,71.38,60.00,0.00,100.0,84.15,44.44,79.91
60-64,25.00,79.84,60.00,0.00,100.0,82.83,72.92,81.49
65-OVER,40.00,79.15,83.33,0.00,100.0,84.65,59.55,83.08
TOTAL,41.38,64.84,45.45,33.33,48.89,74.07,43.72,70.45
