AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,27.45,32.26,29.50,20.00,36.36,38.81,19.62,34.20
25-29,11.54,20.34,27.52,66.67,30.43,37.94,23.48,34.70
30-34,13.64,33.33,24.47,50.00,31.25,48.72,25.97,44.35
35-39,35.71,44.44,29.31,0.00,33.33,54.03,32.74,50.74
40-44,37.50,36.11,34.04,0.00,66.67,60.23,38.85,57.10
45-49,36.11,43.48,50.00,50.00,25.00,66.67,34.78,62.68
50-54,23.08,47.73,45.45,66.67,11.11,68.82,36.73,64.90
55-59,26.09,58.70,28.57,0.00,55.56,72.17,40.65,68.66
60-64,27.27,64.29,38.10,66.67,37.50,75.52,41.67,72.02
65-OVER,34.43,63.64,48.72,25.00,50.00,74.20,50.72,72.38
TOTAL,28.30,44.89,31.97,38.46,37.19,63.37,33.12,59.01
