AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.0,18.52,20.0,0.0,50.0,58.7,29.63,48.29
25-29,0.0,31.82,16.67,0.0,50.0,58.0,33.33,50.48
30-34,0.0,42.86,50.0,0.0,0.0,66.67,62.5,60.63
35-39,50.0,36.0,33.33,0.0,0.0,70.56,75.0,66.06
40-44,100.0,56.1,60.0,0.0,0.0,76.24,50.0,71.98
45-49,42.86,62.5,66.67,0.0,0.0,78.9,50.0,75.19
50-54,0.0,79.55,0.0,0.0,100.0,77.48,25.0,76.92
55-59,0.0,75.86,100.0,0.0,100.0,77.51,50.0,76.5
60-64,0.0,71.43,0.0,0.0,0.0,85.82,0.0,79.67
65-OVER,0.0,74.47,66.67,0.0,0.0,81.61,100.0,79.56
TOTAL,27.78,58.74,43.33,0.0,62.5,74.08,43.42,69.58
