AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,40.39,25.00,0.00,40.00,42.68,16.28,39.31
25-29,0.00,37.07,0.00,0.00,33.33,42.86,17.65,37.96
30-34,0.00,49.74,0.00,0.00,33.33,49.77,60.87,49.55
35-39,66.67,59.89,0.00,50.00,50.00,51.61,33.33,53.85
40-44,100.0,65.48,60.00,0.00,0.00,51.63,40.00,56.67
45-49,0.00,69.95,0.00,0.00,33.33,67.81,58.62,67.71
50-54,100.0,68.89,33.33,0.00,50.00,66.67,50.00,66.67
55-59,0.00,70.20,33.33,0.00,75.00,70.96,38.30,67.96
60-64,33.33,75.74,50.00,0.00,100.0,73.60,51.72,73.10
65-OVER,0.00,76.95,50.00,0.00,0.00,75.16,37.70,74.17
TOTAL,50.00,63.29,30.77,25.00,41.94,63.98,38.51,61.87
