AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,33.33,25.64,17.86,33.33,29.41,45.80,12.08,35.25
25-29,20.00,22.01,31.25,0.00,25.00,43.79,25.35,36.94
30-34,0.00,39.38,47.37,0.00,50.00,55.78,44.90,51.03
35-39,40.00,33.73,29.41,100.0,0.00,60.71,30.19,52.43
40-44,0.00,46.63,30.77,0.00,33.33,65.87,16.67,57.97
45-49,0.00,50.00,37.50,0.00,60.00,66.62,18.42,60.65
50-54,55.56,62.96,40.00,0.00,100.0,70.42,23.61,64.95
55-59,50.00,70.10,42.86,0.00,50.00,75.67,29.69,71.16
60-64,66.67,76.33,57.14,100.0,0.00,75.83,37.78,73.99
65-OVER,60.00,69.19,33.33,0.00,66.67,78.45,28.57,74.83
TOTAL,35.85,50.97,31.41,44.44,35.85,66.85,23.69,60.14
