AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,11.11,15.91,15.00,0.00,38.46,37.70,22.54,33.16
25-29,50.00,28.81,27.27,50.00,28.57,35.96,14.55,33.81
30-34,100.0,45.16,26.67,0.00,40.00,46.20,35.42,45.23
35-39,25.00,36.59,42.86,0.00,16.67,53.81,30.91,50.06
40-44,0.00,54.12,53.85,0.00,60.00,58.92,36.11,57.11
45-49,0.00,51.09,37.50,100.0,50.00,62.01,53.06,60.30
50-54,33.33,55.32,44.44,0.00,0.00,63.42,41.94,61.23
55-59,0.00,55.65,16.67,0.00,42.86,67.06,39.58,63.86
60-64,0.00,65.26,50.00,100.0,50.00,71.02,37.93,69.17
65-OVER,16.67,67.63,27.27,100.0,33.33,73.38,42.86,71.97
TOTAL,25.71,48.34,29.58,38.89,35.85,59.59,34.18,56.73
