AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,13.85,24.41,13.91,11.11,25.86,20.64,11.41,19.36
25-29,9.76,22.74,7.08,7.14,11.43,15.78,11.67,17.18
30-34,12.86,31.07,16.92,33.33,23.53,25.48,15.01,25.42
35-39,23.33,38.05,24.24,16.67,31.91,27.64,25.40,31.58
40-44,28.12,45.50,28.33,20.00,35.71,41.88,25.32,39.91
45-49,22.22,57.65,36.42,66.67,40.00,51.46,32.43,50.39
50-54,47.37,64.50,38.93,66.67,44.12,57.28,37.40,57.96
55-59,46.67,72.53,53.15,75.00,38.71,61.95,42.74,64.85
60-64,40.00,75.99,53.85,75.00,68.18,70.01,48.55,70.22
65-OVER,54.65,77.35,47.33,40.00,59.09,71.23,44.11,70.88
TOTAL,28.76,49.22,26.30,32.31,30.88,45.57,22.19,42.39
