PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
001,61.24,62.12,50.00,61.69
002,64.99,65.59,0.00,65.26
003,66.13,66.71,66.67,66.42
004,62.54,63.57,100.0,63.09
005,59.97,63.12,100.0,61.61
006,51.04,54.63,100.0,52.89
007,60.98,63.59,0.00,62.30
008,67.26,68.74,60.00,68.02
009,61.70,61.69,71.43,61.71
010,54.41,56.69,42.86,55.63
011,50.15,53.76,57.14,52.11
012,52.79,54.91,62.50,53.97
013,61.27,61.15,0.00,61.19
014,62.88,67.43,100.0,65.19
015,60.87,60.84,100.0,60.89
016,51.95,53.84,60.00,52.97
018,65.48,66.68,83.33,66.11
019,62.31,63.71,62.50,63.05
020,64.31,64.66,50.00,64.48
021,63.61,68.19,50.00,65.95
022,55.60,53.40,40.00,54.43
023,51.11,53.44,33.33,52.32
024,52.45,54.48,36.36,53.52
026,61.81,62.66,55.56,62.27
027,66.26,67.33,100.0,66.82
028,64.85,66.29,100.0,65.58
029,54.48,57.75,100.0,56.20
03,0.00,0.00,0.00,0.00
030,64.34,62.30,0.00,63.25
031,49.74,51.04,0.00,50.43
032,62.04,64.23,83.33,63.20
033,56.29,62.23,100.0,59.27
034,66.16,67.42,80.00,66.82
035,66.58,64.35,100.0,65.47
036,56.50,59.64,61.54,58.15
037,57.68,58.91,40.00,58.32
038,66.83,66.65,33.33,66.68
039,60.00,60.35,60.00,60.18
040,59.01,60.28,75.00,59.67
041,66.51,65.31,0.00,65.87
042,60.00,60.99,40.00,60.47
043,58.16,61.23,33.33,59.75
044,55.13,56.97,57.14,56.12
88888,0.00,0.00,0.00,0.00
TOTAL,59.27,60.62,57.56,59.98
