AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,35.00,50.00,30.00,42.41,25.37,39.96
25-29,0.00,20.00,0.00,25.00,28.57,40.63,35.53,39.11
30-34,33.33,0.00,25.00,0.00,25.00,49.08,42.37,48.02
35-39,0.00,20.00,40.00,0.00,33.33,52.76,36.54,51.21
40-44,0.00,0.00,33.33,0.00,100.0,60.12,41.07,58.63
45-49,60.00,100.0,54.55,100.0,50.00,62.33,48.39,61.50
50-54,90.00,33.33,50.00,0.00,33.33,69.31,63.64,68.65
55-59,100.0,0.00,64.29,50.00,100.0,72.11,60.33,71.19
60-64,87.50,0.00,100.0,100.0,57.14,77.26,68.66,76.74
65-OVER,40.00,75.00,76.92,66.67,71.43,76.22,76.38,76.14
TOTAL,55.77,31.25,50.00,58.82,51.67,67.88,58.46,66.95
