PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
PALMYRA METH CHURCH,33.33,41.57,15.38,66.67,22.22,52.48,20.17,44.81
SHERWOOD ELEM,23.53,48.81,24.49,0.00,35.48,50.48,28.52,46.99
COVENANT CHURCH,20.00,47.90,18.52,0.00,28.57,56.83,19.66,49.51
GREENBRIAR CHURCH,30.00,63.63,46.15,0.00,32.26,68.52,35.87,63.76
WESTOVER HIGH,36.36,61.03,44.00,0.00,40.00,64.61,36.27,60.76
MERRY ACRES MIDDLE,25.00,51.72,21.43,0.00,42.11,61.71,28.66,55.39
DARTON COLLEGE,30.00,51.42,42.86,100.0,33.33,56.39,30.72,50.67
WESTTOWN ELEM,50.00,57.06,28.57,0.00,29.41,45.34,21.25,53.57
2ND MT ZION CHURCH,75.00,59.71,14.29,0.00,50.00,63.92,30.63,59.52
MT ZION CENTER,66.67,44.86,0.00,66.67,17.65,31.03,16.13,42.24
ALICE COACHMAN ELEM,0.00,67.34,25.00,0.00,20.00,25.00,15.56,63.29
CARVER TEEN CENTER,0.00,36.42,0.00,0.00,23.08,48.48,17.29,35.05
SHILOH BAPTIST CHURC,50.00,38.57,20.00,0.00,27.27,31.88,19.08,36.50
LITMAN CATHEDRAL,0.00,41.46,28.57,0.00,21.43,33.80,11.71,38.73
PHOEBE HEALTHWORKS,0.00,30.28,29.41,0.00,28.57,37.89,13.87,29.89
TURNER ELEM SCHOOL,0.00,20.89,5.00,0.00,12.00,11.70,5.80,18.19
JACKSON HEIGHTS ELEM,60.00,42.05,40.00,100.0,8.33,66.67,15.38,40.23
BILL MILLER CENTER,0.00,44.02,30.00,50.00,16.67,40.23,18.04,41.46
RADIUM MIDDLE SCHOOL,0.00,57.37,0.00,25.00,25.00,50.85,17.31,51.28
PUTNEY 1ST BAPT CHUR,50.00,61.63,36.36,0.00,0.00,58.21,22.59,56.34
INTERNATIONAL STUDIE,33.33,61.90,23.33,0.00,40.00,44.63,25.77,52.37
PHOEBE EAST,23.08,37.87,18.75,0.00,16.67,37.30,15.36,35.43
PINE BLUFF BAPT CHUR,30.00,56.43,33.33,0.00,40.00,51.01,22.03,51.32
ALBANY MIDDLE SCHOOL,75.00,43.45,40.00,0.00,33.33,37.50,25.00,41.47
CHRIST CHURCH,55.56,74.02,47.06,0.00,70.00,71.30,45.87,70.19
LAMAR REESE ELEM SCH,0.00,61.38,50.00,0.00,50.00,66.67,24.62,59.32
1ST CHRISTIAN CHURCH,14.29,57.69,31.58,0.00,45.45,58.54,26.32,55.22
LOVETT HALL,0.00,33.66,28.57,50.00,25.00,26.47,26.97,32.99
88888,0.00,5.13,0.00,0.00,0.00,0.00,0.00,3.85
99999,0.00,3.33,0.00,0.00,0.00,0.00,0.00,2.14
TOTAL,30.71,47.37,27.83,18.52,28.99,57.68,22.55,47.87
