AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,33.33,15.38,34.07,9.090,44.74,36.24,16.83,33.50
25-29,33.33,34.78,20.83,20.00,26.92,33.80,13.97,31.45
30-34,30.00,5.000,20.00,42.86,33.33,41.02,30.16,39.20
35-39,0.00,30.00,11.11,0.00,38.89,46.64,28.07,44.53
40-44,33.33,40.00,55.00,66.67,36.36,53.42,34.95,51.89
45-49,28.57,0.00,60.00,33.33,66.67,59.00,36.26,57.21
50-54,30.00,70.00,55.56,40.00,36.36,64.75,37.50,62.05
55-59,77.78,57.69,68.42,62.50,50.00,66.57,35.25,64.13
60-64,42.86,69.23,47.06,83.33,76.92,72.78,42.06,70.49
65-OVER,50.00,55.56,50.00,73.68,83.33,73.91,49.87,71.95
TOTAL,38.46,36.00,38.41,50.00,45.62,57.85,32.78,55.16
