AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,25.00,37.50,35.29,0.00,0.00,47.46,20.00,43.24
25-29,0.00,23.26,16.67,0.00,0.00,46.75,15.79,38.62
30-34,0.00,37.70,0.00,0.00,0.00,59.26,41.67,50.52
35-39,0.00,52.59,40.00,0.00,0.00,63.27,37.50,58.76
40-44,50.00,52.81,0.00,100.0,100.0,66.88,20.00,63.02
45-49,100.0,61.29,33.33,0.00,0.00,69.63,62.50,67.47
50-54,0.00,62.81,16.67,0.00,50.00,73.26,46.15,68.99
55-59,0.00,59.57,66.67,0.00,100.0,76.81,44.44,71.25
60-64,0.00,66.67,100.0,0.00,100.0,74.46,33.33,72.37
65-OVER,100.0,69.97,0.00,0.00,66.67,77.64,56.00,75.60
TOTAL,29.41,54.33,27.45,50.00,63.64,67.84,36.36,63.32
