AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,14.29,33.96,30.0,0.0,45.45,41.62,26.55,36.06
25-29,37.5,39.56,15.38,50.0,62.5,42.23,32.53,40.18
30-34,33.33,46.88,33.33,0.0,57.14,49.07,33.93,46.92
35-39,40.0,60.12,25.0,0.0,30.0,55.91,46.34,55.98
40-44,33.33,59.4,0.0,0.0,69.23,64.0,43.75,61.04
45-49,50.0,68.06,100.0,0.0,0.0,69.88,48.51,67.7
50-54,33.33,74.07,50.0,0.0,66.67,71.84,48.05,70.88
55-59,0.0,74.13,55.56,100.0,75.0,78.24,58.33,75.73
60-64,100.0,74.69,60.0,0.0,66.67,76.66,52.63,74.78
65-OVER,44.44,73.2,0.0,0.0,42.86,77.44,57.5,75.76
TOTAL,32.2,61.6,32.35,15.38,54.05,66.55,39.49,62.83
