AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,15.00,21.03,30.13,0.00,29.63,43.29,23.12,33.61
25-29,10.00,25.00,26.12,0.00,22.22,42.14,37.62,34.99
30-34,30.77,33.73,33.33,0.00,33.33,53.72,36.08,45.38
35-39,58.82,39.31,45.59,50.00,46.67,59.12,48.81,51.99
40-44,41.18,41.93,25.71,50.00,25.00,64.33,37.25,55.58
45-49,43.75,53.60,30.00,0.00,16.67,69.18,58.11,63.06
50-54,35.00,53.24,30.00,0.00,50.00,71.94,32.31,64.02
55-59,50.00,56.68,38.71,33.33,54.55,75.35,42.86,68.13
60-64,16.67,66.99,60.00,0.00,57.14,77.58,50.00,73.62
65-OVER,35.00,62.14,37.04,0.00,76.00,75.14,38.24,71.43
TOTAL,34.03,44.88,32.45,20.00,42.86,65.36,37.86,57.30
