PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,12.00,0.00,0.00,0.00,13.33,100.0,18.60
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EM1,50.00,42.14,20.00,0.00,23.08,29.35,11.41,39.28
EM2,33.33,58.32,40.00,0.00,32.26,43.03,26.82,55.15
EM3,58.33,50.03,36.00,42.86,60.00,61.50,26.24,52.73
EM4,0.00,60.20,14.29,0.00,10.00,41.35,28.81,56.79
EM5,33.33,66.18,38.10,100.0,36.36,48.38,28.03,58.59
GF1,45.98,47.74,44.23,33.33,29.41,45.23,20.92,45.46
GF2,50.00,40.91,11.54,33.33,11.54,22.81,13.14,35.66
GF3,60.00,49.55,22.22,50.00,25.00,45.48,20.09,46.96
GF4,0.00,43.12,41.38,0.00,8.700,30.41,16.87,38.88
GF5,50.00,53.49,40.48,25.00,41.18,49.13,25.80,51.09
HA1,32.00,52.20,23.68,20.00,40.74,44.67,18.45,48.76
HA2,31.11,61.91,42.62,37.50,48.48,57.55,36.40,57.49
HA3,34.52,56.09,40.74,0.00,35.48,56.45,33.95,54.29
HA4,26.79,71.10,42.86,66.67,51.85,73.50,52.63,70.03
HO1,52.25,62.68,36.54,16.67,50.88,71.82,39.27,66.04
HO2,38.95,65.41,36.36,100.0,37.14,71.30,53.37,68.12
HO3,43.01,59.91,40.32,37.50,46.27,65.75,41.76,61.38
HO4,48.48,61.85,46.67,100.0,36.84,69.87,41.24,64.63
HO5,26.32,54.10,54.55,0.00,37.50,64.30,29.41,57.51
HO6,24.00,58.48,40.74,0.00,40.00,65.30,44.60,61.45
HO7,54.17,69.66,23.53,50.00,42.86,75.04,42.59,72.07
RU1,29.85,75.87,40.30,71.43,40.00,68.14,38.49,67.68
RU2,60.00,67.09,35.71,33.33,55.00,66.16,40.84,64.34
VV1,17.86,45.96,39.02,14.29,45.83,58.19,31.33,50.79
VV2,43.75,49.62,33.33,33.33,44.44,60.83,27.91,52.10
VV3,0.00,53.10,62.50,33.33,25.00,54.22,25.93,51.21
VV4,57.14,53.55,31.25,33.33,51.61,52.98,23.58,51.56
VV5,57.14,54.41,65.52,40.00,60.00,68.07,40.91,63.76
VV6,27.27,48.87,43.33,75.00,66.67,68.45,31.13,60.15
WA1,33.33,74.63,36.36,50.00,78.57,72.41,35.16,70.72
WA2,38.24,74.10,61.54,100.0,36.36,70.77,37.76,69.48
TOTAL,40.17,54.91,39.24,35.00,41.37,64.39,31.42,56.86
