AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,25.68,27.35,24.46,30.77,39.06,33.61,21.13,30.40
25-29,23.08,27.72,14.29,36.36,19.35,34.51,23.55,30.96
30-34,21.95,40.38,25.84,54.55,37.04,44.76,31.73,41.54
35-39,35.71,45.78,40.00,62.50,30.61,48.70,34.50,45.80
40-44,45.00,52.74,37.39,66.67,46.88,50.96,44.29,49.67
45-49,50.85,63.54,50.94,50.00,84.62,57.12,44.86,56.51
50-54,26.32,66.58,54.10,83.33,61.90,63.38,54.67,62.15
55-59,47.62,69.23,51.11,100.0,50.00,68.92,46.15,66.32
60-64,44.00,72.73,65.62,75.00,57.14,71.66,43.36,69.34
65-OVER,50.00,73.06,54.76,100.0,61.90,72.58,46.48,70.24
TOTAL,35.97,53.12,37.64,53.03,44.59,55.73,37.47,52.45
