AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
25-29,0.0,38.92,22.22,0.0,40.0,41.32,17.17,37.92
30-34,33.33,45.06,33.33,0.0,0.0,51.39,31.65,46.77
35-39,33.33,48.81,42.11,0.0,0.0,55.74,34.33,51.06
40-44,50.0,63.2,22.22,33.33,50.0,62.84,33.93,60.8
45-49,25.0,69.05,50.0,0.0,66.67,68.93,35.94,66.94
50-54,25.0,63.5,33.33,100.0,0.0,67.67,42.11,64.6
55-59,25.0,64.17,0.0,33.33,0.0,74.45,31.67,68.5
60-64,100.0,70.16,66.67,0.0,100.0,76.14,52.27,73.3
65-OVER,28.57,70.11,72.73,100.0,100.0,78.73,36.27,74.88
TOTAL,25.64,59.49,39.24,44.44,42.86,68.32,33.44,63.03
