PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
01,0.0,4.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,136.0,119.0,0.0,14.0,14.0,298.0
02,0.0,12.0,20.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,353.0,298.0,0.0,137.0,47.0,877.0
03,0.0,7.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,70.0,45.0,0.0,274.0,155.0,566.0
04,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,54.0,0.0,33.0,30.0,193.0
05,0.0,26.0,14.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,272.0,247.0,0.0,346.0,181.0,1097.0
06,0.0,17.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,180.0,195.0,0.0,187.0,122.0,723.0
07,0.0,41.0,41.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,424.0,425.0,0.0,299.0,185.0,1433.0
08,0.0,31.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,244.0,253.0,0.0,166.0,97.0,821.0
09,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,91.0,96.0,0.0,22.0,22.0,242.0
10,0.0,22.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,226.0,196.0,0.0,235.0,132.0,831.0
11,0.0,11.0,7.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,305.0,249.0,0.0,92.0,58.0,735.0
12,0.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,154.0,128.0,0.0,72.0,35.0,407.0
13,0.0,8.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,135.0,132.0,0.0,18.0,10.0,312.0
14,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,73.0,0.0,0.0,0.0,146.0
TOTAL,0.0,197.0,176.0,0.0,26.0,13.0,1.0,4.0,1.0,0.0,20.0,9.0,0.0,6.0,7.0,3.0,2725.0,2510.0,0.0,1895.0,1088.0,8681.0
