AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,29.69,35.01,28.38,26.67,32.75,39.09,24.33,34.61
25-29,25.16,36.34,26.69,37.50,35.22,36.90,24.20,34.72
30-34,33.04,48.11,30.08,73.33,41.04,46.14,30.44,44.62
35-39,33.75,56.51,37.84,30.00,45.22,52.23,34.69,51.43
40-44,41.06,62.30,42.93,18.18,44.94,59.75,41.49,58.28
45-49,49.13,66.80,47.50,55.56,46.75,63.47,48.73,62.56
50-54,58.85,70.80,58.54,66.67,62.34,68.62,44.66,67.16
55-59,52.54,74.36,60.00,55.56,63.41,72.20,49.09,70.87
60-64,56.55,77.22,52.63,20.00,58.21,76.01,51.34,74.10
65-OVER,47.79,76.96,53.74,60.00,63.89,75.67,49.25,74.04
TOTAL,42.48,59.11,40.89,43.28,45.91,61.64,35.90,57.78
