PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
HARBINS A,50000,50.79,43.17,00000,61.29,49.12,00000,66.67,50000,00000,46.53,40.55,00000,40.96,46.03,10000,62.72,59.80,33.33,65.04,55.48,57.65
ROCKBRIDGE A,60000,54.63,35.80,00000,50000,39.02,00000,25000,33.33,00000,50.52,36.62,00000,34.48,26.92,10000,60.41,54.39,50000,66.47,53.92,57.29
DACULA,50000,45.71,46.32,00000,68.75,46.30,00000,10000,33.33,50000,51.03,42.01,00000,33.78,38.96,10000,59.10,62.08,60000,68.55,52.45,56.95
SUWANEE A,75000,32.31,34.23,00000,33.33,30000,00000,00000,00000,00000,48000,40000,00000,38.03,29.31,00000,57.66,50.94,10000,62.84,50.00,49.83
BAYCREEK A,75000,53.29,50.98,00000,47.83,50000,00000,00000,57.14,00000,54.29,36.11,00000,28.57,32.08,00000,70.06,70.19,66.67,70.36,67.82,65.29
GOODWINS A,57.14,47.17,38.71,00000,58.06,57.78,00000,10000,00000,10000,55.39,45.19,00000,37.95,41.71,10000,61.26,57.64,10000,65.62,57.74,55.04
DULUTH A,90.91,49.16,45.99,10000,68.75,51.06,00000,80000,71.43,00000,57.82,57.39,50000,44.30,43.44,60000,66.29,65.74,10000,74.82,64.17,60.74
DUNCANS A,50000,56.45,49.55,00000,69.77,54.55,00000,80000,10000,00000,58.10,50.56,00000,46.39,31.46,66.67,66.79,65.69,00000,67.03,65.45,63.25
PUCKETTS A,40000,46.07,48.11,00000,56.76,48.84,00000,10000,10000,00000,51.59,47.48,00000,40.83,34.58,57.14,67.90,64.45,50000,69.93,64.04,61.86
CATES A,50000,54.55,36.75,00000,57.89,64.29,00000,10000,10000,10000,44.29,35.85,00000,50000,40.62,50000,65.85,65.81,00000,61.24,54.64,60.42
BERKSHIRE A,75000,41.13,30.57,00000,45.45,38.24,00000,00000,33.33,00000,42.93,35.84,50000,39.02,38.46,00000,58.22,60.06,00000,59.69,43.86,47.99
BERKSHIRE B,47.37,35.78,28.70,10000,48.62,53.06,00000,57.14,43.75,00000,46.73,36.67,00000,41.24,42.77,50000,63.97,61.67,50000,55.55,43.31,48.98
DUNCANS C,10000,62.24,56.25,00000,57.89,65.52,00000,50000,33.33,00000,55.56,51.06,00000,50000,36.36,75000,67.74,67.56,00000,74.32,64.44,65.45
GARNERS A,40000,53.91,50000,00000,72.97,57.89,00000,10000,25000,00000,62.30,51.67,00000,44.80,45.90,33.33,70.82,66.97,10000,71.09,60.00,65.01
LAWRENCEVILLE A,27.27,33.16,27.04,00000,44000,33.33,00000,50000,00000,00000,39.34,40000,00000,31.25,27.78,00000,54.35,51.89,66.67,52.62,36.04,46.30
LAWRENCEVILLE B,30.77,47.65,37.69,00000,55.26,42000,00000,77.78,50000,10000,53.50,40.88,00000,28.42,35.09,00000,56.61,57.68,75000,70.18,61.43,56.31
MARTINS A,75000,37.31,29.69,00000,53.45,24.44,00000,00000,10000,50000,43.03,34.41,00000,29.19,34.03,00000,52.85,47.96,60000,60.90,45.83,45.67
MARTINS B,70000,36.84,29.41,00000,36.96,31.37,00000,66.67,50000,10000,54.22,42.93,00000,39.60,40.31,10000,52.65,54.46,00000,60.64,47.82,49.43
MARTINS C,71.43,43.90,34.35,10000,50000,33.33,00000,66.67,50000,00000,57.01,32.99,10000,52.73,45.10,10000,61.42,61.58,00000,66.67,49.79,55.37
PINKCNEYVILLE A,50000,44.72,29.57,00000,47.62,29.27,00000,00000,00000,10000,49.84,33.57,00000,35.05,35.34,50000,45.49,50.61,50000,52.29,41.45,43.97
PINCKNEYVILLE B,66.67,30.67,21.20,00000,38.89,38.64,00000,66.67,00000,00000,37.95,29.85,00000,38.26,37.60,50000,51.82,52.42,66.67,48.23,36.31,40.60
PINCKNEYVILLE C,10000,56.86,56.76,00000,76.47,50000,00000,66.67,00000,00000,58000,56.76,00000,61.90,60000,10000,72.01,66.43,00000,69.32,59.60,66.56
