AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,57.31,36.07,50.5,68.42,59.39,59.75,29.25,49.93
25-29,33.33,30.83,44.76,50.0,38.1,43.35,28.67,38.1
30-34,41.67,40.24,35.63,33.33,45.38,45.77,32.3,42.02
35-39,43.48,43.02,45.51,50.0,47.22,53.11,40.16,48.2
40-44,45.71,48.23,54.86,33.33,62.82,60.39,42.99,54.25
45-49,53.12,56.16,51.92,50.0,60.34,66.13,38.25,59.27
50-54,51.79,58.45,57.69,57.14,65.79,68.02,45.47,61.8
55-59,48.65,62.61,56.6,0.0,58.97,71.03,41.94,64.35
60-64,58.62,66.17,58.82,50.0,62.75,76.33,51.84,70.23
65-OVER,56.3,70.38,57.38,100.0,60.32,77.54,53.28,73.66
TOTAL,50.67,49.43,49.1,54.93,53.51,61.21,37.48,54.62
