AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,25.64,0.00,0.00,0.00,54.67,16.09,39.42
25-29,50.00,30.97,33.33,0.00,0.00,50.20,23.53,41.12
30-34,20.00,36.84,33.33,0.00,100.0,52.76,47.06,46.44
35-39,0.00,41.38,25.00,0.00,0.00,59.90,41.18,51.36
40-44,0.00,52.86,50.00,0.00,50.00,63.87,20.00,57.95
45-49,0.00,57.69,33.33,0.00,0.00,67.10,18.18,62.97
50-54,50.00,63.86,0.00,0.00,0.00,67.28,47.37,65.12
55-59,50.00,66.13,0.00,0.00,0.00,71.11,60.00,68.90
60-64,0.00,71.01,0.00,100.0,0.00,78.40,64.29,75.21
65-OVER,0.00,68.58,100.0,100.0,83.33,76.81,36.36,73.64
TOTAL,35.00,55.00,31.03,80.00,41.18,67.67,30.71,61.61
