AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
25-29,0.0,15.33,0.0,0.0,5.0,11.31,8.73,10.38
30-34,10.0,13.33,0.0,0.0,11.11,14.61,5.56,11.9
35-39,10.0,23.0,22.22,0.0,16.67,15.92,11.54,17.12
40-44,14.29,30.11,18.52,0.0,25.0,26.56,17.14,25.63
45-49,0.0,39.08,7.69,0.0,25.0,34.38,13.79,32.11
50-54,0.0,46.25,25.0,100.0,100.0,37.42,16.67,37.11
55-59,0.0,62.5,66.67,0.0,100.0,50.69,22.22,53.97
60-64,50.0,71.88,0.0,0.0,0.0,61.18,41.67,61.86
65-OVER,33.33,59.09,25.0,0.0,0.0,57.65,42.86,56.85
TOTAL,10.0,36.82,9.76,25.0,17.24,31.14,12.93,28.94
