PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
LESLIE,0.00,16.67,15.38,0.00,42.86,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.05,37.96,0.00,33.62,23.27,35.23
THOMSON,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.67,36.09,0.00,25.79,17.48,28.49
CHAMBLISS,0.00,50.00,45.45,0.00,0.00,50.00,0.00,0.00,0.00,0.00,20.00,33.33,0.00,33.33,50.00,0.00,44.88,49.19,0.00,31.98,29.45,40.77
ANDERSONVILLE,0.00,22.22,50.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,100.0,0.00,0.00,0.00,0.00,0.00,38.67,39.88,0.00,35.29,28.21,37.09
REES PARK,0.00,21.62,7.69,0.00,0.00,12.50,0.00,0.00,0.00,0.00,21.74,0.00,0.00,0.00,0.00,0.00,32.28,37.46,0.00,22.29,17.94,23.48
GSW CONF CENTER,0.00,8.33,21.05,0.00,25.00,38.46,0.00,0.00,0.00,0.00,5.00,10.00,0.00,6.67,33.33,0.00,36.98,40.99,0.00,18.26,14.32,30.18
REC DEPT,0.00,34.78,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,37.74,45.02,0.00,22.26,15.16,23.26
AIRPORT,0.00,18.75,10.00,0.00,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,45.08,46.28,0.00,34.09,24.73,37.86
CONCORD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.0,0.00,0.00,100.0,0.00,0.00,41.61,49.68,0.00,27.78,21.05,42.23
PLAINS,0.00,15.38,50.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.39,48.53,0.00,30.82,17.68,35.34
AG CENTER,0.00,25.00,15.79,0.00,11.11,0.00,0.00,0.00,0.00,0.00,22.22,0.00,0.00,0.00,0.00,0.00,31.67,41.71,0.00,28.76,24.16,32.06
TOTAL,0.00,18.85,18.60,0.00,18.52,28.95,0.00,0.00,0.00,0.00,12.79,4.48,0.00,7.84,8.33,0.00,38.28,42.40,0.00,25.06,18.92,30.59
