PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1-01C,39.13,31.71,19.44,50.00,44.74,47.63,36.02,45.88
1-05C,31.25,29.56,14.29,0.00,12.00,38.22,24.00,35.90
1-06C,17.39,40.37,18.75,0.00,18.18,52.36,27.47,49.27
1-08C,12.50,23.36,18.18,0.00,35.29,45.57,22.45,39.93
1-09C,11.76,19.38,21.05,33.33,21.43,30.65,8.570,23.78
1-10C,42.86,46.15,33.33,0.00,25.00,51.04,33.33,50.20
1-12C,46.15,39.53,25.00,0.00,22.22,49.02,30.56,47.76
1-13C,26.09,31.78,33.33,0.00,26.67,43.53,35.19,40.32
1-14C,18.75,35.33,7.140,0.00,7.140,47.88,26.47,44.41
1-16C,35.71,31.45,13.64,66.67,30.00,47.39,27.35,44.32
1-17C,13.33,34.38,23.68,0.00,17.24,43.10,19.23,40.41
2-02C,42.86,16.18,8.000,0.00,15.62,25.82,24.14,20.68
2-03C,57.14,22.01,23.53,50.00,25.93,24.64,18.55,23.18
2-04C,16.67,27.88,17.24,25.00,3.570,23.47,16.79,26.39
2-05C,10.00,29.24,20.69,0.00,36.67,35.54,29.27,31.24
2-06C,0.00,22.02,0.00,0.00,20.00,31.36,9.520,23.47
2-07C,12.50,26.61,31.25,0.00,27.27,40.63,24.58,30.34
2-09C,15.38,24.55,15.79,0.00,18.92,35.82,21.13,27.23
2-11C,8.330,23.59,11.76,0.00,19.05,30.05,15.85,24.44
2-12C,28.57,23.24,20.59,0.00,38.46,25.00,21.12,24.12
3-01C,0.00,46.67,17.65,0.00,16.67,34.30,24.24,32.55
3-02C,21.05,31.21,12.00,0.00,7.690,35.55,21.08,33.03
3-03C,0.00,21.24,12.50,0.00,0.00,31.01,8.110,21.76
3-04C,0.00,28.02,0.00,0.00,23.08,26.32,18.37,27.19
3-05C,13.33,19.98,8.700,0.00,14.29,33.78,12.87,24.67
3-08C,12.50,30.29,25.00,0.00,22.22,39.81,8.890,33.63
3-09C,0.00,36.84,28.57,0.00,33.33,55.43,11.11,51.45
3-10C,23.08,26.65,16.67,0.00,15.00,31.67,19.77,27.10
3-11C,0.00,27.51,0.00,0.00,14.29,36.39,27.08,29.49
3-12C,4.000,29.21,6.250,0.00,12.50,38.24,26.37,33.80
3-13C,9.090,15.16,9.380,0.00,12.96,38.64,11.03,21.27
3-14C,4.760,35.31,23.08,0.00,29.41,43.50,15.07,36.07
3-15C,0.00,40.91,33.33,0.00,40.00,56.81,20.69,48.90
4-02C,6.940,32.64,12.82,0.00,24.00,36.71,24.32,33.95
4-04C,24.14,33.33,23.08,25.00,28.57,46.23,21.90,44.11
4-05C,33.33,26.15,45.45,0.00,25.93,43.43,25.00,41.76
4-06C,24.00,46.15,38.89,0.00,31.58,44.39,36.73,43.71
4-07C,10.81,26.21,32.43,0.00,21.74,36.54,21.20,34.64
4-08C,13.95,45.21,52.63,0.00,26.67,47.44,36.28,46.41
4-10C,33.33,17.24,12.50,0.00,50.00,47.85,38.10,46.66
4-11C,33.33,15.79,40.00,0.00,22.22,43.54,30.77,42.43
4-12C,50.00,33.33,45.45,0.00,20.00,52.38,45.52,51.40
