AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,8.790,21.11,7.140,12.70,21.76,14.50,17.32
25-29,2.940,6.910,14.17,20.00,11.21,18.65,14.01,15.38
30-34,5.710,11.24,13.58,0.00,15.79,25.67,21.27,22.27
35-39,21.43,19.10,19.75,25.00,22.00,30.75,24.30,27.72
40-44,8.700,20.64,21.31,0.00,24.00,35.83,25.25,31.75
45-49,15.62,23.06,17.39,0.00,28.95,39.42,23.83,34.68
50-54,6.670,27.04,19.10,66.67,31.58,45.51,28.30,40.23
55-59,25.93,29.16,26.32,0.00,23.53,49.66,30.90,44.83
60-64,30.00,36.36,24.39,0.00,28.00,55.00,33.63,50.41
65-OVER,18.42,38.87,22.86,0.00,51.06,55.96,34.45,52.67
TOTAL,12.50,20.66,19.19,16.67,21.35,40.06,23.52,34.73
