PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
AC1A,14.29,31.05,25.23,50.00,29.17,40.89,24.45,35.90
AC1B,18.75,20.99,20.22,0.00,6.250,38.46,20.91,32.63
AC1C,15.15,26.15,24.29,16.67,20.51,33.62,13.16,28.03
AD01,16.84,39.64,24.68,0.00,33.96,50.24,31.47,45.28
AU1A,2.630,28.18,14.17,20.00,21.92,30.06,8.230,26.71
BF02,19.15,30.94,36.56,50.00,26.56,45.64,17.03,39.04
BF03,17.58,27.92,21.65,0.00,36.79,39.26,17.40,35.03
BG01,29.27,16.40,25.77,0.00,34.21,43.89,13.68,35.96
BG02,27.16,37.47,48.15,100.0,44.44,45.59,23.16,42.57
BK01,20.00,28.67,34.27,0.00,21.36,38.58,17.66,32.71
BR01,10.34,21.22,15.49,0.00,20.41,45.61,10.27,30.48
BR02,12.09,35.44,32.35,25.00,30.56,40.11,16.92,35.90
BT01,18.18,35.47,25.53,100.0,29.41,37.96,10.23,34.05
BT02,15.79,18.61,15.38,0.00,15.29,23.02,8.410,18.03
BW01,15.28,32.75,30.67,20.00,29.31,45.01,23.61,38.68
CA01,15.11,17.46,16.39,28.57,17.32,27.76,12.95,21.40
CH02,15.69,33.86,33.33,0.00,42.00,47.76,25.19,44.01
CH03,20.90,42.44,36.36,0.00,42.59,48.39,25.84,45.35
CK01,24.21,22.67,21.51,50.00,26.26,36.19,15.70,30.07
CL01,8.330,29.63,21.95,0.00,26.47,36.89,11.00,31.35
CL02,18.75,29.62,24.31,0.00,19.18,40.68,14.55,32.30
CO01,6.820,23.74,15.85,16.67,31.11,39.31,7.890,26.73
CR01,31.91,44.62,31.11,100.0,45.65,53.30,27.74,50.56
DC01,27.03,41.35,19.05,100.0,34.78,50.40,25.17,46.74
DI01,9.090,14.20,12.75,0.00,14.43,28.06,9.660,16.89
DL01,16.98,35.25,25.00,33.33,33.33,46.71,21.23,41.70
DO01,32.20,31.25,28.89,0.00,45.45,51.03,33.98,47.79
DU01,16.00,27.18,37.04,20.00,41.94,42.46,21.43,39.74
DV01,27.08,35.21,32.00,0.00,32.35,44.87,21.71,41.56
EA01,20.16,50.00,44.00,40.00,40.91,52.77,20.36,49.00
EA02,23.15,43.72,44.83,50.00,31.67,52.69,26.94,49.53
EL01,15.12,17.03,11.45,0.00,22.08,29.72,15.32,22.28
EL02,15.00,35.02,30.36,0.00,34.00,47.38,25.17,42.89
EL03,15.85,38.12,40.00,50.00,27.78,51.50,24.46,46.87
EL04,17.45,21.86,24.52,0.00,17.19,45.37,13.24,33.53
EL05,15.91,35.32,29.55,50.00,39.13,46.07,25.00,41.90
EP01,15.31,25.00,29.84,0.00,15.38,42.36,14.88,33.35
FO01,12.05,26.32,16.12,0.00,15.58,38.76,8.140,27.86
FO02,5.380,17.01,16.84,25.00,21.11,37.92,11.34,22.09
FO04,8.000,16.12,16.57,0.00,20.00,37.07,7.480,23.80
FO05,20.00,12.74,15.87,0.00,2.330,32.18,6.800,20.54
FP01,17.36,41.87,41.25,33.33,34.33,49.19,20.98,43.72
FR01,35.71,38.79,30.43,0.00,29.63,42.01,30.00,40.45
FY01,15.71,35.96,38.57,0.00,18.75,44.51,27.39,40.88
GM01,26.23,31.69,40.58,0.00,43.14,47.57,27.53,44.50
GT01,16.83,25.39,22.88,25.00,27.12,44.41,16.73,38.01
HL01,8.570,34.69,18.40,16.67,21.69,32.38,16.72,31.65
HR01,21.74,31.64,22.45,0.00,24.24,46.51,24.80,43.52
