AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,11.11,6.030,12.06,0.00,0.00,20.00,9.520,13.87
25-29,0.00,8.240,13.48,0.00,11.11,18.46,13.68,14.25
30-34,21.43,10.66,18.87,0.00,16.67,27.94,18.18,21.72
35-39,22.22,10.74,21.28,0.00,11.11,33.42,22.22,25.12
40-44,10.34,15.01,12.90,0.00,12.50,34.43,20.69,27.40
45-49,5.000,15.12,14.71,0.00,0.00,42.33,31.58,33.25
50-54,28.00,19.55,14.29,0.00,0.00,47.09,13.46,37.21
55-59,10.00,26.15,4.550,0.00,40.00,50.55,20.97,42.26
60-64,20.00,26.83,7.140,0.00,27.27,52.86,14.71,44.75
65-OVER,0.00,26.51,15.00,0.00,47.62,52.18,26.03,46.54
TOTAL,12.57,16.14,13.99,0.00,16.94,40.70,17.71,32.15
