PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
01,10.87,17.83,0.00,14.91
02,11.88,22.61,0.00,18.16
03,47.27,47.38,100.0,47.37
04,44.77,45.45,100.0,45.18
05,25.31,26.52,0.00,26.00
06,14.65,21.32,0.00,18.72
07,48.58,49.38,0.00,49.00
08,44.23,44.80,0.00,44.54
09,37.65,37.00,0.00,37.32
10,36.27,39.25,100.0,37.98
11,36.64,41.07,0.00,38.99
12,38.27,36.48,0.00,37.32
13,38.43,40.00,0.00,39.22
14,32.68,33.55,0.00,33.14
15,44.73,41.90,0.00,43.29
16,25.61,29.09,0.00,27.55
17,28.92,32.78,0.00,30.98
18,22.75,24.95,0.00,24.07
19,39.02,40.81,100.0,40.01
20,38.84,39.71,0.00,39.29
21,47.38,47.17,0.00,47.27
88888,100.0,50.00,0.00,66.67
99999,0.00,0.00,0.00,0.00
TOTAL,33.51,34.98,45.45,34.32
