PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
FBC - FLC,0.00,26.00,14.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,4.00,0.00,3.00,5.00,1.00,633.0,538.0,0.00,133.0,73.00,1434.0
CALHOUN PARK,0.00,13.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,245.0,222.0,0.00,517.0,238.0,1244.0
FIRE DEPT STA #5,0.00,15.00,12.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,5.00,3.00,0.00,5.00,1.00,0.00,580.0,528.0,0.00,116.0,78.00,1347.0
BAILEY,0.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,228.0,218.0,0.00,30.00,20.00,510.0
BUCKEYE,0.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,101.0,0.00,69.00,36.00,294.0
BURCH,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,64.00,0.00,14.00,6.00,150.0
BURGAMY,0.00,3.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,84.00,0.00,84.00,51.00,308.0
CADWELL,0.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,131.0,111.0,0.00,17.00,10.00,275.0
BREWTON,0.00,6.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,213.0,214.0,0.00,39.00,20.00,496.0
DUDLEY,0.00,4.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,199.0,187.0,0.00,42.00,21.00,462.0
HAMPTON MILL,0.00,9.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,291.0,284.0,0.00,16.00,19.00,626.0
HARVARD,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,38.00,0.00,30.00,17.00,133.0
MINTER,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,124.0,139.0,0.00,1.00,1.00,269.0
RURAL FIRE STA #17,0.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,240.0,255.0,0.00,59.00,48.00,616.0
REEDY SPRINGS,0.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,131.0,112.0,0.00,15.00,10.00,277.0
SMITH,0.00,8.00,8.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,234.0,209.0,0.00,180.0,80.00,723.0
LCFS #10,0.00,9.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,233.0,222.0,0.00,92.00,59.00,622.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,116.0,92.00,0.00,4.00,6.00,0.00,0.00,1.00,0.00,14.00,12.00,0.00,10.00,7.00,1.00,3756.0,3526.0,0.00,1454.0,787.0,9786.0
