AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,11.54,0.00,0.00,0.00,20.85,12.50,18.84
25-29,0.00,9.230,22.22,0.00,33.33,13.29,13.64,13.04
30-34,100.0,5.880,0.00,0.00,0.00,23.87,8.000,20.96
35-39,100.0,10.00,33.33,0.00,0.00,26.63,0.00,24.30
40-44,0.00,25.93,0.00,0.00,0.00,32.26,8.330,30.15
45-49,0.00,32.88,100.0,0.00,50.00,33.08,41.67,33.33
50-54,0.00,30.86,100.0,0.00,0.00,37.12,23.81,35.95
55-59,50.00,40.85,100.0,50.00,50.00,47.07,38.89,46.33
60-64,50.00,36.84,25.00,0.00,0.00,52.44,27.27,49.56
65-OVER,20.00,36.24,33.33,100.0,0.00,52.53,56.67,50.74
TOTAL,33.33,26.87,23.68,25.00,15.00,36.82,22.42,35.10
