AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,7.550,14.29,0.00,0.00,15.67,6.980,12.58
25-29,0.00,5.940,20.00,0.00,0.00,12.28,2.130,9.980
30-34,0.00,9.820,0.00,0.00,0.00,17.42,15.69,14.68
35-39,0.00,20.48,16.67,0.00,0.00,21.38,18.42,20.62
40-44,20.00,16.30,0.00,0.00,0.00,24.71,23.08,22.08
45-49,50.00,24.71,0.00,0.00,0.00,24.33,20.00,23.91
50-54,0.00,18.45,0.00,0.00,33.33,30.61,15.15,26.64
55-59,0.00,29.13,50.00,0.00,0.00,34.21,26.67,32.28
60-64,0.00,29.89,33.33,0.00,0.00,33.81,43.75,32.91
65-OVER,0.00,29.63,50.00,0.00,0.00,42.86,30.77,39.30
TOTAL,8.330,19.70,12.50,0.00,2.860,27.59,17.98,24.73
