AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,9.050,12.50,0.00,25.00,21.79,8.820,15.63
25-29,0.00,7.110,0.00,0.00,0.00,13.58,36.84,11.46
30-34,0.00,16.28,0.00,0.00,0.00,25.47,13.33,20.84
35-39,0.00,18.14,0.00,100.0,0.00,35.38,0.00,25.71
40-44,25.00,27.04,0.00,0.00,100.0,37.82,27.27,33.17
45-49,100.0,31.22,0.00,0.00,0.00,40.71,60.00,37.21
50-54,0.00,30.00,0.00,0.00,0.00,50.94,7.690,40.56
55-59,0.00,31.54,0.00,0.00,100.0,50.53,25.00,42.25
60-64,0.00,45.08,0.00,0.00,0.00,51.65,11.11,47.49
65-OVER,33.33,37.56,0.00,50.00,33.33,54.98,0.00,48.59
TOTAL,17.65,27.64,5.000,50.00,25.00,43.66,15.69,36.41
