AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,27.27,5.260,16.67,16.67,25.00,26.67,23.08,25.61
25-29,11.11,4.350,8.570,0.00,13.33,17.14,20.79,16.88
30-34,0.00,6.670,0.00,25.00,0.00,25.36,20.24,24.14
35-39,20.00,14.29,6.670,50.00,33.33,28.49,32.00,28.31
40-44,11.11,14.29,18.75,50.00,50.00,33.94,24.62,33.10
45-49,33.33,7.690,47.83,50.00,20.00,40.34,32.89,39.64
50-54,33.33,13.33,28.57,50.00,100.0,44.18,34.88,43.34
55-59,33.33,25.00,33.33,33.33,37.50,49.94,35.53,48.71
60-64,0.00,62.50,25.00,50.00,28.57,54.10,47.67,53.41
65-OVER,0.00,52.94,40.00,61.54,33.33,56.38,47.40,55.82
TOTAL,18.31,18.54,20.20,41.30,27.85,41.40,32.30,40.26
