AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,5.51,6.67,0.00,0.00,21.91,9.09,16.07
25-29,0.00,6.45,0.00,0.00,0.00,17.65,12.50,13.82
30-34,0.00,11.58,20.00,0.00,0.00,28.01,20.00,24.03
35-39,0.00,22.37,0.00,0.00,0.00,30.47,0.00,27.94
40-44,0.00,16.47,0.00,0.00,0.00,35.56,0.00,30.96
45-49,0.00,28.16,0.00,0.00,0.00,39.66,57.14,36.85
50-54,33.33,23.39,0.00,0.00,0.00,39.83,50.00,35.43
55-59,0.00,27.07,0.00,0.00,0.00,46.50,33.33,40.67
60-64,0.00,36.63,0.00,0.00,100.0,54.27,50.00,50.00
65-OVER,100.0,34.24,16.67,0.00,50.00,53.24,50.00,49.11
TOTAL,20.00,22.53,5.45,0.00,22.22,40.11,26.39,35.31
