PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
WILSON,8.77,18.23,15.56,50.00,6.67,50.02,33.19,42.80
CHICOPEE,8.11,19.78,8.35,0.00,23.08,37.90,17.60,25.34
OAKWOOD I,13.04,14.94,18.60,0.00,17.24,32.86,15.23,27.44
OAKWOOD II,23.53,32.85,20.10,0.00,31.03,46.23,30.72,42.53
FLOWERY BRANCH I,15.79,26.27,20.56,0.00,24.00,41.55,27.05,38.74
FLOWERY BRANCH II,7.14,18.88,26.09,33.33,30.77,40.76,20.98,35.66
ROBERTS,17.14,23.38,22.48,33.33,22.86,41.75,25.75,38.16
MORGAN I,33.33,20.45,13.04,66.67,10.53,42.40,27.21,38.84
MORGAN II,9.76,29.45,18.18,0.00,17.50,45.96,24.81,40.14
CANDLER,6.82,28.30,16.67,20.00,26.32,44.68,17.24,36.83
TADMORE,2.78,24.39,11.88,0.00,7.94,32.44,12.62,23.28
GLADE,9.09,16.30,8.78,0.00,15.00,35.52,21.33,31.49
LULA,13.64,26.52,17.31,0.00,22.22,38.39,27.57,36.31
CLERMONT,0.00,35.00,9.09,0.00,11.11,46.33,31.50,44.65
QUILLIANS,12.50,14.29,26.67,100.0,26.67,46.71,24.34,44.67
BARK CAMP,11.11,26.09,20.97,0.00,30.43,41.75,23.50,39.20
CHESTATEE,22.73,34.78,16.49,0.00,40.00,43.10,30.51,40.83
FORK,5.56,13.95,17.39,50.00,37.50,45.66,24.75,42.23
WHELCHEL,18.18,16.00,16.82,0.00,23.81,44.13,28.95,41.58
WEST WHELCHEL,31.25,25.81,32.08,0.00,37.50,53.76,39.84,52.08
GAINESVILLE I,0.00,14.58,14.19,0.00,23.81,44.51,22.99,38.05
GAINESVILLE II,5.88,27.22,7.20,0.00,12.50,16.26,12.61,22.73
GAINESVILLE III,3.94,16.29,9.90,0.00,8.82,23.22,12.44,17.64
GAINESVILLE IV,19.05,11.80,8.44,0.00,25.00,38.45,15.32,29.70
GAINESVILLE V,13.33,11.47,14.04,0.00,3.45,34.25,21.09,28.16
GILLSVILLE,20.00,43.33,8.33,0.00,0.00,46.49,30.43,43.92
BIG HICKORY,33.33,0.00,30.00,0.00,21.43,49.81,35.68,48.17
FRIENDSHIP I,19.40,31.60,24.03,0.00,30.00,48.55,43.20,46.33
FRIENDSHIP II,14.29,34.04,21.60,0.00,21.05,41.45,23.13,38.19
FRIENDSHIP III,25.00,23.04,26.60,50.00,8.11,38.22,26.59,35.16
FRIENDSHIP IV,18.92,46.15,33.33,33.33,30.77,49.21,36.25,45.93
88888,0.00,0.00,0.00,0.00,0.00,240.0,0.00,150.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,12.45,23.06,15.04,20.69,19.93,42.98,25.43,37.66
