AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,6.67,10.06,33.33,0.00,22.73,25.50,15.23,18.51
25-29,4.76,12.16,8.00,33.33,12.00,15.49,11.76,13.82
30-34,9.09,18.14,18.18,0.00,30.00,22.78,15.00,20.30
35-39,21.43,20.59,0.00,0.00,7.14,28.79,18.18,24.06
40-44,26.67,26.20,16.67,0.00,25.00,32.61,26.67,29.08
45-49,38.89,28.87,25.00,0.00,15.38,35.98,15.79,32.04
50-54,28.57,34.02,37.50,0.00,0.00,44.01,22.41,38.56
55-59,40.00,41.23,33.33,0.00,0.00,48.51,28.85,44.83
60-64,27.78,47.48,33.33,0.00,0.00,56.65,13.64,51.87
65-OVER,19.44,47.01,20.00,100.0,33.33,55.41,45.65,52.38
TOTAL,21.51,29.08,22.30,13.33,16.52,40.29,21.78,34.84
