AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,5.300,16.00,0.00,6.250,17.61,5.050,12.20
25-29,33.33,7.590,0.00,0.00,7.140,15.69,19.18,12.92
30-34,0.00,13.74,3.570,0.00,25.00,24.34,17.31,19.85
35-39,0.00,18.04,15.79,0.00,14.29,23.41,12.50,20.93
40-44,0.00,17.60,9.090,0.00,0.00,26.78,10.53,23.14
45-49,50.00,15.71,0.00,0.00,0.00,32.46,23.08,26.78
50-54,0.00,22.20,0.00,0.00,25.00,39.77,13.21,32.68
55-59,12.50,22.87,0.00,0.00,42.86,40.00,27.78,34.60
60-64,0.00,23.08,25.00,0.00,0.00,49.06,26.47,41.75
65-OVER,11.11,32.65,0.00,0.00,13.33,46.94,22.62,42.97
TOTAL,9.800,19.00,8.380,0.00,12.82,35.53,16.70,29.61
