AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,8.47,12.50,0.00,14.29,15.92,9.59,13.50
25-29,0.00,6.94,11.11,0.00,0.00,17.44,8.82,14.46
30-34,0.00,12.50,40.00,0.00,0.00,19.59,0.00,17.20
35-39,0.00,14.29,0.00,0.00,100.0,25.21,15.79,22.52
40-44,50.00,19.66,33.33,0.00,0.00,27.06,28.57,25.60
45-49,100.0,24.66,0.00,0.00,0.00,28.31,6.25,26.94
50-54,0.00,28.09,0.00,100.0,0.00,39.37,15.38,36.12
55-59,0.00,34.41,0.00,0.00,33.33,42.47,20.00,39.66
60-64,100.0,44.71,100.0,0.00,50.00,48.13,21.43,46.98
65-OVER,25.00,41.58,0.00,0.00,75.00,47.25,29.63,45.72
TOTAL,28.57,27.51,19.44,33.33,25.00,34.64,14.18,32.20
