AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,5.15,0.00,0.00,0.00,17.37,4.84,12.01
25-29,0.00,6.62,0.00,0.00,20.00,15.37,14.89,12.59
30-34,0.00,11.16,0.00,0.00,0.00,26.83,13.33,21.98
35-39,0.00,15.02,0.00,0.00,0.00,31.10,15.38,26.24
40-44,0.00,15.93,20.00,0.00,0.00,30.10,0.00,25.32
45-49,0.00,21.17,11.11,0.00,0.00,33.76,44.44,30.28
50-54,33.33,20.65,0.00,0.00,0.00,40.68,4.35,34.23
55-59,33.33,21.17,0.00,100.0,50.00,39.66,40.00,34.64
60-64,50.00,32.23,0.00,0.00,0.00,51.02,28.00,45.33
65-OVER,0.00,31.47,0.00,0.00,0.00,48.55,33.33,44.98
TOTAL,11.54,19.12,4.35,16.67,8.33,36.99,17.00,31.62
