PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
001,39.19,37.16,50.00,38.12
010,43.60,41.33,0.00,42.41
015,36.00,31.36,0.00,33.61
020,34.12,31.00,0.00,32.50
025,44.38,38.88,0.00,41.58
030,39.31,36.75,0.00,37.94
035,50.30,41.11,100.0,45.69
040,43.35,39.59,0.00,41.41
045,39.76,33.77,100.0,36.66
050,26.13,31.82,0.00,29.22
055,33.76,30.44,0.00,31.94
060,39.49,35.97,0.00,37.62
065,39.30,34.55,0.00,36.74
075,27.65,27.96,0.00,27.82
076,36.15,34.15,0.00,35.03
080,30.25,26.98,0.00,28.54
085,39.20,34.09,0.00,36.17
090,34.05,31.76,50.00,32.74
105,32.99,34.10,0.00,33.62
110,21.15,23.47,0.00,22.46
115,45.85,47.34,0.00,46.60
125,30.06,29.44,0.00,29.73
130,35.12,31.65,0.00,33.30
135,32.85,31.30,0.00,32.00
140,32.28,30.27,0.00,31.16
TOTAL,35.14,32.92,36.36,33.93
