AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,6.290,0.00,0.00,25.00,19.48,6.670,13.49
25-29,33.33,5.000,12.50,0.00,0.00,19.80,11.11,14.17
30-34,0.00,8.590,20.00,0.00,0.00,25.11,23.08,18.31
35-39,0.00,17.58,0.00,0.00,0.00,23.51,55.56,21.60
40-44,0.00,12.50,25.00,0.00,0.00,27.89,18.18,22.74
45-49,0.00,17.53,0.00,0.00,0.00,31.44,12.50,26.24
50-54,0.00,22.28,0.00,0.00,0.00,36.55,23.53,30.97
55-59,0.00,22.81,50.00,0.00,0.00,36.10,27.27,30.91
60-64,0.00,34.98,20.00,0.00,0.00,44.27,23.08,40.17
65-OVER,0.00,33.02,0.00,0.00,66.67,44.03,25.93,40.66
TOTAL,5.260,20.49,13.95,0.00,25.00,34.31,20.95,29.10
