AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,12.50,15.38,0.00,0.00,22.52,10.00,19.39
25-29,0.00,0.00,21.05,0.00,0.00,20.66,30.77,20.37
30-34,0.00,0.00,10.00,0.00,0.00,28.57,18.75,24.72
35-39,0.00,16.67,0.00,0.00,0.00,30.08,0.00,25.85
40-44,0.00,33.33,22.22,0.00,0.00,28.28,14.29,26.74
45-49,0.00,14.29,25.00,0.00,0.00,29.36,22.22,27.27
50-54,0.00,22.22,0.00,0.00,0.00,43.59,33.33,40.45
55-59,0.00,26.67,0.00,0.00,0.00,35.62,25.00,33.93
60-64,0.00,33.33,100.0,0.00,0.00,35.43,20.00,34.97
65-OVER,0.00,27.27,0.00,0.00,50.00,34.28,16.67,33.42
TOTAL,0.00,20.41,14.94,0.00,6.25,31.74,18.09,29.33
