AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,5.880,4.880,13.51,0.00,25.00,22.37,15.87,20.45
25-29,0.00,9.620,2.270,0.00,8.330,17.63,16.67,16.29
30-34,5.880,8.330,9.840,100.0,18.18,24.06,20.18,22.68
35-39,0.00,4.350,8.620,0.00,25.00,29.21,18.89,26.96
40-44,15.79,10.53,13.51,0.00,0.00,35.96,23.66,33.75
45-49,3.850,15.79,22.22,0.00,25.00,40.11,30.39,38.07
50-54,11.11,21.05,9.520,0.00,40.00,44.63,20.99,42.47
55-59,0.00,23.81,12.00,0.00,28.57,47.78,38.55,46.14
60-64,8.000,25.58,25.00,0.00,33.33,52.78,39.02,50.84
65-OVER,15.22,27.63,35.71,0.00,37.50,54.18,46.02,53.25
TOTAL,7.630,16.21,12.65,12.50,21.51,41.52,26.75,39.22
